known_developer,known_publisher,multi_player,single_player,co-op,mmo,in_app_purchases,achievements,positive_ratings,average_playtime,median_playtime,price,owners,owners
0,0,0,1,0,0,0,6,0.95,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,15,0.67,0,0,1.99,0-20000,10000
0,0,0,1,0,0,0,0,0.57,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,20,0.99,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.4,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,71,0.59,0,0,13.5,20000-50000,35000
0,0,0,1,0,0,0,0,0.99,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.77,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,12,0.78,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,16,0.79,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,7,0.56,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,27,0.76,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,0.79,0-20000,10000
0,0,1,0,0,0,0,0,0.8,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.75,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,0,0.97,0,0,0.79,0-20000,10000
0,0,1,0,0,0,1,0,0.46,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.86,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.69,0,0,9.29,0-20000,10000
0,0,0,1,0,0,0,27,0.99,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.91,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.91,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,6,0.57,0,0,27.0,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,9.29,0-20000,10000
0,0,0,0,0,0,1,30,0.5,0,0,9.29,0-20000,10000
0,0,0,1,0,0,0,14,0.96,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.36,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,9.29,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.82,0,0,9.99,0-20000,10000
0,0,0,1,0,0,0,15,0.74,0,0,6.19,0-20000,10000
0,0,0,1,0,0,0,1,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.93,0,0,0.99,0-20000,10000
0,0,1,0,0,1,0,28,0.71,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,0,0.68,0,0,7.19,0-20000,10000
0,0,0,1,1,0,0,0,0.99,0,0,7.19,0-20000,10000
0,0,1,0,0,0,0,0,0.62,0,0,0.0,20000-50000,35000
0,0,0,1,0,0,0,0,0.92,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,0.0,0-20000,10000
0,0,1,0,0,0,0,0,0.63,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,25,0.99,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,100,0.67,0,0,15.49,0-20000,10000
0,0,0,1,0,0,0,0,0.6,0,0,3.49,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,3.49,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,4.49,0-20000,10000
0,0,0,1,0,0,0,12,0.99,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,4,0.32,0,0,1.69,20000-50000,35000
0,0,0,1,0,0,0,49,0.73,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.77,0,0,0.99,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,45,0.85,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,7,0.99,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,5,0.99,0,0,8.29,0-20000,10000
0,0,0,1,0,0,0,10,0.61,0,0,3.99,20000-50000,35000
0,0,1,1,0,0,0,0,0.47,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,12,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,6,0.99,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,21,0.78,0,0,3.99,0-20000,10000
0,0,1,1,1,0,0,0,0.01,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.29,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,100,0.91,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,26,0.6,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,25,0.86,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,14,0.2,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,0,0.92,0,0,4.49,0-20000,10000
0,0,1,1,0,0,0,0,0.99,0,0,9.99,0-20000,10000
0,0,1,1,0,0,0,0,0.99,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,10,0.75,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,47,0.99,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.78,0,0,14.49,0-20000,10000
0,0,0,1,0,0,0,0,0.57,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,31,0.01,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,7.99,0-20000,10000
0,0,0,1,0,0,0,15,0.92,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,10,0.4,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,8,0.01,0,0,23.79,0-20000,10000
0,0,0,1,0,0,0,222,0.63,4164,4164,14.49,200000-500000,350000
0,0,0,1,0,0,0,16,0.67,0,0,2.09,0-20000,10000
0,0,1,0,0,0,0,9,0.75,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,14,0.89,0,0,1.99,0-20000,10000
0,0,0,1,0,0,0,0,0.76,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,30,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,100,0.82,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,10,0.99,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,20,0.99,0,0,2.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,14,0.99,0,0,24.99,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,8,0.99,0,0,5.79,0-20000,10000
0,0,0,1,0,0,0,0,0.9,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,10,0.67,0,0,1.99,0-20000,10000
0,0,0,1,0,0,0,0,0.97,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,33,0.94,0,0,15.49,0-20000,10000
0,0,0,1,0,0,0,0,0.33,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,13,0.67,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.77,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.24,0,0,17.99,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,31.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,4,0.9,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,17,0.75,0,0,5.79,0-20000,10000
0,0,0,1,0,0,0,21,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,6,0.75,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,11,0.5,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.58,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.82,0,0,6.19,0-20000,10000
0,0,0,1,0,0,0,63,0.89,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,10.99,0-20000,10000
0,0,0,1,0,0,0,0,0.75,0,0,15.49,0-20000,10000
0,0,1,1,0,0,0,0,0.81,0,0,30.99,0-20000,10000
0,0,1,0,1,0,0,0,0.81,0,0,19.49,20000-50000,35000
0,0,0,1,0,0,0,0,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,15.49,0-20000,10000
0,0,0,1,0,0,0,12,0.01,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,9.29,0-20000,10000
0,0,0,1,0,0,0,12,0.83,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,0,0.64,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,28,0.99,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,5,0.27,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,5,0.83,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.6,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,13,0.68,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.84,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,0,0.57,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,15,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,7,0.87,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.9,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,15,0.99,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,38,0.95,0,0,15.49,0-20000,10000
0,0,1,1,1,0,0,1,0.75,0,0,3.99,0-20000,10000
0,0,1,1,1,0,0,0,0.01,0,0,15.49,0-20000,10000
0,0,0,1,0,0,0,14,0.78,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,6,0.4,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,20,0.99,0,0,3.99,0-20000,10000
0,0,1,1,1,0,0,0,0.99,0,0,3.99,0-20000,10000
0,0,0,1,1,0,0,11,0.95,0,0,0.0,100000-200000,150000
0,0,0,1,0,0,0,31,0.99,0,0,2.09,0-20000,10000
0,0,0,1,1,0,0,0,0.99,0,0,6.19,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.44,0,0,9.95,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,1.8,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,5,0.99,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.2,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.59,0,0,5.99,0-20000,10000
0,0,0,1,0,0,0,0,0.44,0,0,2.89,0-20000,10000
0,0,1,1,1,0,0,0,0.67,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.98,0,0,0.0,20000-50000,35000
0,0,0,1,0,0,0,13,0.25,0,0,6.19,0-20000,10000
0,0,0,1,0,0,0,0,0.57,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,1,0.4,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,0,0.96,0,0,11.39,0-20000,10000
0,0,1,1,0,0,0,0,0.67,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.92,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.95,0,0,8.29,0-20000,10000
0,0,1,1,0,0,0,0,0.83,0,0,15.49,0-20000,10000
1,1,0,1,0,0,1,49,0.67,2819,2819,6.99,200000-500000,350000
0,0,1,0,1,1,0,0,0.43,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.46,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,11,0.8,0,0,1.69,0-20000,10000
0,0,0,0,0,0,0,0,0.99,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.56,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.25,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,9,0.77,0,0,0.0,0-20000,10000
0,0,0,1,0,0,1,11,0.58,0,0,0.0,20000-50000,35000
0,0,0,1,0,0,0,35,0.67,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,20,0.67,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.6,0,0,0.79,20000-50000,35000
0,0,0,1,0,0,0,0,0.75,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,1,0.5,0,0,3.98,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,0,0.75,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,8,0.9,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,100,0.75,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,9,0.91,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.8,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.25,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.8,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,7.5,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,99,0.33,0,0,0.79,0-20000,10000
0,0,1,1,1,0,0,10,0.88,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,15,0.92,0,0,0.79,0-20000,10000
0,0,1,1,0,0,0,20,0.91,0,0,13.99,0-20000,10000
0,0,0,1,0,0,0,0,0.8,0,0,0.79,0-20000,10000
0,1,0,1,0,0,0,12,0.94,0,0,8.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,11,0.94,0,0,3.99,0-20000,10000
0,0,1,0,0,0,0,0,0.33,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,5,0.67,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,22,0.13,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.76,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,5.99,0-20000,10000
0,0,0,1,0,0,0,0,0.57,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,12,0.33,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,30,0.8,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.86,0,0,5.79,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.8,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.56,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.89,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.83,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,9,0.6,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.83,0,0,15.49,50000-100000,75000
0,0,0,1,0,0,0,27,0.77,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.83,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.87,0,0,1.69,20000-50000,35000
0,0,0,1,0,0,0,6,0.96,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,16,0.99,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,11,0.01,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,6,0.91,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,7,0.01,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,5.79,0-20000,10000
0,0,0,1,0,0,0,0,0.68,0,0,0.0,20000-50000,35000
0,0,0,1,0,0,0,12,0.95,0,0,2.89,0-20000,10000
0,0,1,1,0,0,0,0,0.71,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,32,0.77,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,100,0.25,0,0,7.19,0-20000,10000
0,0,0,1,1,0,0,35,0.87,0,0,5.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,4,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,39,0.5,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,15.49,0-20000,10000
0,0,0,1,0,0,0,100,0.93,13,18,0.79,50000-100000,75000
0,0,0,1,0,0,0,9,0.96,59,59,9.29,0-20000,10000
0,0,0,1,0,0,0,39,0.8,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,16,0.99,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,12.39,0-20000,10000
0,0,0,1,0,0,0,0,0.33,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.45,0,0,0.0,0-20000,10000
0,0,1,1,0,0,0,0,0.86,0,0,15.49,20000-50000,35000
0,0,0,1,0,0,0,30,0.99,0,0,0.79,0-20000,10000
0,0,1,1,0,1,0,0,0.01,0,0,1.99,0-20000,10000
0,0,0,1,0,0,1,0,0.68,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.33,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,5,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.75,0,0,2.89,0-20000,10000
0,0,1,1,1,0,0,19,0.6,0,0,10.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,1.69,0-20000,10000
0,0,1,1,0,0,0,0,0.6,0,0,3.99,0-20000,10000
0,0,1,1,0,0,0,0,0.01,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.75,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,8.29,0-20000,10000
0,0,0,1,0,0,0,0,0.92,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,2.09,0-20000,10000
0,0,1,1,0,0,0,0,0.76,0,0,23.79,0-20000,10000
0,0,0,1,0,0,0,0,0.68,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,4,0.84,0,0,0.0,50000-100000,75000
0,0,0,1,0,0,0,0,0.73,0,0,11.39,0-20000,10000
0,0,0,1,0,1,1,0,0.65,50,91,0.0,50000-100000,75000
0,0,0,1,0,0,0,0,0.67,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.56,0,0,9.29,0-20000,10000
0,0,0,1,0,0,0,0,0.75,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,18,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.47,0,0,13.49,0-20000,10000
0,0,1,1,0,0,0,0,0.4,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,28,0.74,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,11,0.99,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,0,0.97,0,0,27.79,0-20000,10000
0,0,0,1,0,0,0,0,0.73,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,30,0.53,0,0,4.79,0-20000,10000
0,0,1,0,0,0,0,0,0.62,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,24,0.5,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,10,0.8,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.83,0,0,2.89,0-20000,10000
0,1,1,1,0,0,0,0,0.59,0,0,9.99,0-20000,10000
0,1,1,1,0,0,0,0,0.56,0,0,9.99,0-20000,10000
0,1,1,1,0,0,0,0,0.33,0,0,12.49,0-20000,10000
0,0,0,1,0,0,0,28,0.99,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,0.79,0-20000,10000
0,0,1,1,0,0,1,94,0.68,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,13,0.99,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,11,0.93,0,0,5.79,0-20000,10000
0,0,1,0,0,0,0,0,0.85,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.96,0,0,15.49,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,15.49,0-20000,10000
0,0,1,0,0,0,0,0,0.5,0,0,5.79,0-20000,10000
0,0,0,1,0,0,0,0,0.95,0,0,27.79,0-20000,10000
0,0,0,1,0,0,0,0,0.96,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,8,0.94,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,17,0.99,0,0,2.09,0-20000,10000
0,0,1,1,1,0,0,31,0.5,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,12,0.86,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.57,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,5,0.79,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,34,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,9,0.64,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.88,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,14,0.93,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,1,0.67,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.75,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,10,0.99,0,0,1.69,0-20000,10000
0,0,0,1,0,0,1,10,0.57,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.73,28,28,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.6,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,8,0.85,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,6.19,0-20000,10000
0,0,0,1,0,0,0,16,0.01,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,100,0.94,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,20,0.98,0,0,19.99,0-20000,10000
0,0,0,1,0,0,0,30,0.8,0,0,14.99,0-20000,10000
0,0,1,0,1,0,0,0,0.67,0,0,2.09,0-20000,10000
0,0,1,1,1,0,0,16,0.88,117,150,3.99,50000-100000,75000
0,0,0,1,0,0,0,0,0.5,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,16,0.5,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,16,0.99,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,18,0.87,160,160,0.79,100000-200000,150000
0,0,0,1,0,0,0,0,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,70,0.6,0,0,1.69,0-20000,10000
0,0,0,1,1,0,0,0,0.63,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.54,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.58,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.96,8,8,0.0,20000-50000,35000
0,0,0,1,0,0,0,16,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,15,0.99,0,0,1.7,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,20,0.99,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.91,0,0,13.99,0-20000,10000
0,0,0,1,0,0,0,0,0.97,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,50,0.88,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.9,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,33,0.9,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,28,0.98,0,0,2.89,0-20000,10000
0,0,1,0,0,0,0,0,0.77,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.6,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,8,0.96,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,0.79,0-20000,10000
0,0,0,1,0,0,1,21,0.67,0,0,0.0,20000-50000,35000
0,0,0,1,0,0,0,50,0.27,0,0,1.5,0-20000,10000
0,0,1,1,0,0,0,0,0.72,0,0,2.09,0-20000,10000
0,0,1,1,1,0,0,38,0.99,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.96,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.8,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,15,0.75,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,2.89,0-20000,10000
0,0,1,0,0,0,0,0,0.99,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.86,0,0,0.0,100000-200000,150000
0,0,0,1,0,0,0,0,0.81,0,0,8.29,0-20000,10000
0,0,0,1,0,0,0,0,0.2,0,0,2.09,0-20000,10000
